timestamp,open,high,low,close,volume
2023-07-20 06:00:00+08:00,1893.76,1894.86,1886.05,1887.9,1555.520947
2023-07-20 07:00:00+08:00,1887.89,1892.52,1884.98,1888.51,2666.944292
2023-07-20 08:00:00+08:00,1888.51,1894.2,1882.76,1893.5,3144.089554
2023-07-20 09:00:00+08:00,1893.5,1895.82,1892.43,1894.43,857.4735
2023-07-20 10:00:00+08:00,1894.43,1899.99,1894.43,1897.09,1494.459604
2023-07-20 11:00:00+08:00,1897.09,1898.23,1892.43,1894.27,982.320423
2023-07-20 12:00:00+08:00,1894.46,1897.52,1893.35,1896.01,2058.320747
2023-07-20 13:00:00+08:00,1896.01,1909.68,1895.01,1906.71,2816.345716
2023-07-20 14:00:00+08:00,1906.87,1908.76,1904.17,1906.26,1337.389987
2023-07-20 15:00:00+08:00,1906.35,1914.33,1905.53,1912.4,3580.998914
2023-07-20 16:00:00+08:00,1912.4,1917.19,1911.19,1915.01,3192.524003
2023-07-20 17:00:00+08:00,1915.3,1921.37,1913.0,1918.41,4700.037433
2023-07-20 18:00:00+08:00,1918.42,1928.82,1918.26,1919.72,4060.958244
2023-07-20 19:00:00+08:00,1919.71,1922.59,1917.84,1921.12,1846.032506
2023-07-20 20:00:00+08:00,1921.12,1922.98,1915.6,1915.89,2135.650807
2023-07-20 21:00:00+08:00,1915.89,1921.8,1912.98,1917.59,2302.487197
2023-07-20 22:00:00+08:00,1917.6,1918.91,1884.2,1889.62,14966.972621
2023-07-20 23:00:00+08:00,1889.62,1896.0,1885.01,1888.61,5916.231474
2023-07-21 00:00:00+08:00,1888.61,1892.2,1878.04,1884.6,7887.34165
2023-07-21 01:00:00+08:00,1884.59,1893.59,1882.9,1890.22,3506.696703
2023-07-21 02:00:00+08:00,1890.21,1890.89,1881.47,1885.0,2272.804192
2023-07-21 03:00:00+08:00,1885.15,1888.57,1883.03,1887.99,2751.540537
2023-07-21 04:00:00+08:00,1888.02,1888.57,1882.06,1888.21,1363.001656
2023-07-21 05:00:00+08:00,1888.24,1898.41,1887.64,1897.81,3125.90933
2023-07-21 06:00:00+08:00,1897.81,1899.2,1893.11,1894.43,1176.824986
2023-07-21 07:00:00+08:00,1894.42,1894.6,1890.8,1891.59,665.38059
2023-07-21 08:00:00+08:00,1891.62,1892.95,1886.93,1889.21,1229.533344
2023-07-21 09:00:00+08:00,1889.21,1897.66,1887.64,1896.17,1761.593411
2023-07-21 10:00:00+08:00,1896.18,1901.57,1894.4,1898.61,2269.919004
2023-07-21 11:00:00+08:00,1898.61,1900.43,1896.0,1896.58,1169.304594
2023-07-21 12:00:00+08:00,1896.58,1897.34,1894.29,1895.16,945.473834
2023-07-21 13:00:00+08:00,1895.01,1895.8,1890.85,1892.16,1159.65474
2023-07-21 14:00:00+08:00,1892.17,1894.4,1890.87,1893.33,819.161421
2023-07-21 15:00:00+08:00,1893.33,1893.7,1887.35,1889.29,2457.508211
2023-07-21 16:00:00+08:00,1889.29,1893.0,1889.17,1891.0,1548.825162
2023-07-21 17:00:00+08:00,1891.25,1894.15,1885.1,1885.7,976.097362
2023-07-21 18:00:00+08:00,1885.71,1889.92,1885.37,1888.58,1039.846598
2023-07-21 19:00:00+08:00,1888.58,1889.47,1884.98,1889.27,1048.846857
2023-07-21 20:00:00+08:00,1889.27,1896.52,1889.0,1894.59,2645.383398
2023-07-21 21:00:00+08:00,1894.6,1896.0,1888.5,1889.35,1839.91003
2023-07-21 22:00:00+08:00,1889.35,1893.97,1886.29,1893.72,1130.771373
2023-07-21 23:00:00+08:00,1893.71,1895.77,1890.58,1891.35,975.490603
2023-07-22 00:00:00+08:00,1891.35,1892.0,1888.89,1889.73,1185.315875
2023-07-22 01:00:00+08:00,1889.72,1898.79,1889.0,1898.19,3024.048901
2023-07-22 02:00:00+08:00,1898.28,1905.8,1897.89,1899.6,3146.427164
2023-07-22 03:00:00+08:00,1899.61,1899.8,1885.06,1894.55,3407.904001
2023-07-22 04:00:00+08:00,1894.78,1895.56,1890.67,1894.74,486.16905
2023-07-22 05:00:00+08:00,1894.73,1895.99,1892.0,1893.91,1063.338909
2023-07-22 06:00:00+08:00,1893.92,1895.43,1892.09,1893.19,427.115887
2023-07-22 07:00:00+08:00,1893.19,1893.62,1890.56,1891.76,451.069836
2023-07-22 08:00:00+08:00,1891.75,1896.32,1891.06,1896.32,868.156534
2023-07-22 09:00:00+08:00,1896.33,1897.25,1891.41,1891.89,961.603988
2023-07-22 10:00:00+08:00,1891.88,1895.5,1891.21,1894.66,1020.549553
2023-07-22 11:00:00+08:00,1894.67,1895.43,1892.5,1892.8,1081.486291
2023-07-22 12:00:00+08:00,1892.8,1895.8,1892.39,1894.0,860.772684
2023-07-22 13:00:00+08:00,1894.0,1894.47,1892.02,1892.75,670.889918
2023-07-22 14:00:00+08:00,1892.74,1893.42,1891.2,1892.01,1410.564536
2023-07-22 15:00:00+08:00,1892.0,1895.35,1890.0,1891.81,2733.2463
2023-07-22 16:00:00+08:00,1891.81,1894.44,1891.48,1892.13,823.060011
2023-07-22 17:00:00+08:00,1892.13,1893.2,1888.04,1889.75,1228.66726
2023-07-22 18:00:00+08:00,1889.75,1889.76,1884.09,1888.21,4654.399429
2023-07-22 19:00:00+08:00,1888.22,1888.8,1885.2,1888.2,1118.019464
2023-07-22 20:00:00+08:00,1888.13,1888.75,1885.19,1885.48,596.52956
2023-07-22 21:00:00+08:00,1885.46,1887.59,1885.46,1886.99,629.085787
2023-07-22 22:00:00+08:00,1886.99,1890.23,1886.06,1888.01,1063.046801
2023-07-22 23:00:00+08:00,1888.09,1890.12,1886.3,1888.7,2061.879628
2023-07-23 00:00:00+08:00,1888.7,1890.56,1886.95,1889.39,757.668408
2023-07-23 01:00:00+08:00,1889.39,1889.51,1884.37,1885.16,2315.52184
2023-07-23 02:00:00+08:00,1885.16,1885.23,1882.03,1883.51,1026.70001
2023-07-23 03:00:00+08:00,1883.51,1888.21,1882.89,1887.21,502.041245
2023-07-23 04:00:00+08:00,1887.31,1888.68,1885.8,1887.28,1566.183704
2023-07-23 05:00:00+08:00,1887.39,1888.13,1885.78,1887.11,698.62203
2023-07-23 06:00:00+08:00,1887.12,1888.3,1882.76,1884.24,1777.496163
2023-07-23 07:00:00+08:00,1884.31,1884.6,1846.88,1866.12,31298.461082
2023-07-23 08:00:00+08:00,1866.12,1867.44,1858.18,1862.49,3484.773099
2023-07-23 09:00:00+08:00,1862.49,1871.53,1862.49,1869.81,4706.393271
2023-07-23 10:00:00+08:00,1869.81,1873.32,1866.96,1872.13,2243.140253
2023-07-23 11:00:00+08:00,1872.25,1872.67,1868.88,1869.34,1196.551233
2023-07-23 12:00:00+08:00,1869.34,1874.93,1869.34,1874.39,1625.080813
2023-07-23 13:00:00+08:00,1874.35,1879.16,1872.84,1874.92,2348.024095
2023-07-23 14:00:00+08:00,1874.93,1875.78,1873.0,1874.34,911.60643
2023-07-23 15:00:00+08:00,1874.34,1875.1,1872.48,1875.1,735.56312
2023-07-23 16:00:00+08:00,1875.19,1878.33,1873.6,1877.86,834.651395
2023-07-23 17:00:00+08:00,1877.85,1878.36,1874.73,1875.0,570.024633
2023-07-23 18:00:00+08:00,1875.0,1876.74,1874.27,1874.71,398.354774
2023-07-23 19:00:00+08:00,1874.72,1876.57,1874.2,1874.91,368.103559
2023-07-23 20:00:00+08:00,1874.9,1876.21,1872.51,1875.28,476.383611
2023-07-23 21:00:00+08:00,1875.4,1875.56,1871.95,1873.08,777.29082
2023-07-23 22:00:00+08:00,1873.19,1874.91,1873.0,1873.38,856.212662
2023-07-23 23:00:00+08:00,1873.39,1875.29,1872.33,1873.95,1091.816812
2023-07-24 00:00:00+08:00,1873.96,1885.81,1873.96,1883.47,4467.979837
2023-07-24 01:00:00+08:00,1883.47,1895.41,1881.76,1894.03,3781.484856
2023-07-24 02:00:00+08:00,1894.29,1904.0,1891.8,1901.92,4863.752162
2023-07-24 03:00:00+08:00,1901.92,1905.25,1884.23,1889.24,4240.760225
2023-07-24 04:00:00+08:00,1889.25,1893.09,1889.25,1893.08,1226.35623
2023-07-24 05:00:00+08:00,1893.09,1893.68,1875.21,1879.86,2979.331851
2023-07-24 06:00:00+08:00,1879.86,1885.0,1879.85,1883.13,940.073294
2023-07-24 07:00:00+08:00,1883.13,1890.4,1883.13,1888.7,1529.944668
2023-07-24 08:00:00+08:00,1888.61,1891.0,1885.93,1886.05,1124.371237
2023-07-24 09:00:00+08:00,1886.04,1886.68,1876.36,1880.08,4072.23913
2023-07-24 10:00:00+08:00,1879.57,1880.08,1872.4,1875.18,2404.184826
2023-07-24 11:00:00+08:00,1875.09,1875.09,1866.13,1868.44,4379.177317
2023-07-24 12:00:00+08:00,1868.44,1872.64,1862.8,1871.61,1907.904167
2023-07-24 13:00:00+08:00,1871.44,1873.26,1867.17,1871.53,1586.566741
2023-07-24 14:00:00+08:00,1871.52,1871.52,1868.83,1869.41,879.068096
2023-07-24 15:00:00+08:00,1869.41,1877.6,1868.01,1875.0,1654.764839
2023-07-24 16:00:00+08:00,1874.99,1875.18,1869.82,1870.0,1144.791484
2023-07-24 17:00:00+08:00,1869.83,1871.6,1831.1,1842.38,17206.957813
2023-07-24 18:00:00+08:00,1842.39,1853.13,1839.17,1852.21,7648.522921
2023-07-24 19:00:00+08:00,1852.23,1855.11,1850.78,1852.97,1554.552721
2023-07-24 20:00:00+08:00,1852.97,1853.19,1847.34,1852.37,2397.768816
2023-07-24 21:00:00+08:00,1852.38,1854.61,1846.49,1850.68,2115.571249
2023-07-24 22:00:00+08:00,1850.69,1850.94,1841.38,1843.8,3827.711743
2023-07-24 23:00:00+08:00,1843.81,1846.4,1835.0,1843.39,9269.233389
2023-07-25 00:00:00+08:00,1843.39,1848.89,1839.1,1845.02,3728.39104
2023-07-25 01:00:00+08:00,1845.02,1845.84,1841.01,1843.4,554.343092
2023-07-25 02:00:00+08:00,1843.4,1850.92,1843.04,1849.81,871.396106
2023-07-25 03:00:00+08:00,1849.81,1850.82,1847.8,1849.46,1011.631397
2023-07-25 04:00:00+08:00,1849.47,1850.95,1846.77,1850.64,572.975312
2023-07-25 05:00:00+08:00,1850.64,1851.8,1847.36,1849.46,570.876118
2023-07-25 06:00:00+08:00,1849.47,1851.1,1845.43,1847.85,706.504314
2023-07-25 07:00:00+08:00,1847.85,1851.18,1847.43,1849.84,531.148796
2023-07-25 08:00:00+08:00,1849.84,1852.52,1847.81,1849.55,826.667411
2023-07-25 09:00:00+08:00,1849.55,1849.82,1845.52,1849.0,1021.96223
2023-07-25 10:00:00+08:00,1849.01,1856.41,1848.6,1853.09,1798.062646
2023-07-25 11:00:00+08:00,1853.4,1854.0,1850.45,1850.89,711.494555
2023-07-25 12:00:00+08:00,1850.89,1852.38,1846.58,1848.04,719.317425
2023-07-25 13:00:00+08:00,1848.04,1853.45,1848.04,1851.38,1061.595796
2023-07-25 14:00:00+08:00,1851.37,1853.39,1850.0,1852.31,912.447085
2023-07-25 15:00:00+08:00,1852.31,1853.0,1849.27,1850.7,786.387069
2023-07-25 16:00:00+08:00,1850.71,1855.0,1849.41,1854.71,600.001737
2023-07-25 17:00:00+08:00,1854.71,1863.42,1853.07,1856.76,1960.322542
2023-07-25 18:00:00+08:00,1856.76,1857.54,1854.41,1854.42,953.776462
2023-07-25 19:00:00+08:00,1854.42,1854.76,1852.56,1853.46,767.502982
2023-07-25 20:00:00+08:00,1853.47,1855.2,1852.4,1854.19,727.722373
2023-07-25 21:00:00+08:00,1854.2,1868.58,1852.41,1864.08,3626.840819
2023-07-25 22:00:00+08:00,1864.27,1866.82,1854.17,1854.27,3412.059812
2023-07-25 23:00:00+08:00,1854.2,1859.98,1853.39,1857.97,797.244727
2023-07-26 00:00:00+08:00,1857.98,1864.01,1854.4,1856.1,1592.498005
2023-07-26 01:00:00+08:00,1856.01,1861.32,1853.0,1860.93,2076.858674
2023-07-26 02:00:00+08:00,1860.98,1866.3,1859.79,1859.79,1217.33865
2023-07-26 03:00:00+08:00,1859.8,1861.29,1857.05,1857.13,544.430843
2023-07-26 04:00:00+08:00,1857.14,1862.48,1856.24,1862.26,849.251847
2023-07-26 05:00:00+08:00,1862.27,1864.88,1861.26,1861.28,560.232469
2023-07-26 06:00:00+08:00,1861.28,1863.22,1859.45,1859.65,484.218954
2023-07-26 07:00:00+08:00,1859.65,1860.56,1856.6,1857.75,298.707261
2023-07-26 08:00:00+08:00,1857.75,1858.96,1854.85,1855.91,993.221763
2023-07-26 09:00:00+08:00,1855.78,1856.58,1852.13,1853.95,1304.626119
2023-07-26 10:00:00+08:00,1853.95,1860.53,1853.82,1859.99,1499.573446
2023-07-26 11:00:00+08:00,1859.98,1867.06,1858.61,1858.77,3101.68512
2023-07-26 12:00:00+08:00,1858.77,1858.77,1854.46,1855.26,1210.921296
2023-07-26 13:00:00+08:00,1855.27,1859.7,1854.99,1859.48,1398.904748
2023-07-26 14:00:00+08:00,1859.48,1861.0,1853.8,1854.53,2373.293261
2023-07-26 15:00:00+08:00,1854.58,1856.14,1852.2,1853.46,1888.773382
2023-07-26 16:00:00+08:00,1853.46,1855.93,1853.06,1854.53,636.494931
2023-07-26 17:00:00+08:00,1854.53,1855.6,1848.5,1850.4,1876.703581
2023-07-26 18:00:00+08:00,1850.4,1852.98,1849.75,1852.15,969.70617
2023-07-26 19:00:00+08:00,1852.16,1853.11,1850.81,1851.17,644.643536
2023-07-26 20:00:00+08:00,1851.16,1855.93,1850.21,1855.36,753.538878
2023-07-26 21:00:00+08:00,1855.35,1858.87,1855.0,1858.23,988.048465
2023-07-26 22:00:00+08:00,1858.23,1860.8,1854.97,1857.81,1951.249146
2023-07-26 23:00:00+08:00,1857.81,1861.12,1857.81,1860.73,1921.386523
2023-07-27 00:00:00+08:00,1860.74,1864.01,1857.9,1859.18,1929.098975
2023-07-27 01:00:00+08:00,1859.18,1860.6,1855.21,1857.44,1134.891674
2023-07-27 02:00:00+08:00,1857.4,1883.31,1855.59,1871.11,13047.792917
2023-07-27 03:00:00+08:00,1871.39,1875.35,1857.38,1873.3,6141.450091
2023-07-27 04:00:00+08:00,1873.34,1887.74,1872.0,1879.8,7037.563704
2023-07-27 05:00:00+08:00,1879.8,1882.98,1868.5,1870.61,4274.307188
2023-07-27 06:00:00+08:00,1870.59,1872.67,1866.4,1872.3,3097.002149
2023-07-27 07:00:00+08:00,1872.3,1876.42,1867.11,1872.03,5493.993436
2023-07-27 08:00:00+08:00,1872.03,1872.5,1867.1,1870.16,3062.28967
2023-07-27 09:00:00+08:00,1870.16,1874.73,1869.03,1874.73,1869.399872
2023-07-27 10:00:00+08:00,1874.73,1878.41,1871.82,1878.06,1067.057643
2023-07-27 11:00:00+08:00,1878.06,1879.16,1876.03,1876.09,959.216422
2023-07-27 12:00:00+08:00,1876.1,1880.2,1876.09,1880.19,1208.192457
2023-07-27 13:00:00+08:00,1880.19,1881.85,1877.76,1877.91,2141.089398
2023-07-27 14:00:00+08:00,1877.9,1878.52,1873.35,1873.49,1147.202034
2023-07-27 15:00:00+08:00,1873.44,1877.72,1863.38,1871.67,7173.318151
2023-07-27 16:00:00+08:00,1871.66,1879.55,1869.73,1879.55,3241.540342
2023-07-27 17:00:00+08:00,1879.55,1886.0,1878.01,1883.9,2382.286191
2023-07-27 18:00:00+08:00,1883.89,1884.6,1876.8,1877.46,1784.982255
2023-07-27 19:00:00+08:00,1877.46,1878.75,1875.8,1876.58,928.627737
2023-07-27 20:00:00+08:00,1876.6,1878.5,1874.01,1878.0,1340.18169
2023-07-27 21:00:00+08:00,1878.0,1878.87,1873.16,1874.29,1085.054455
2023-07-27 22:00:00+08:00,1874.3,1875.39,1868.91,1869.77,1668.198575
2023-07-27 23:00:00+08:00,1869.77,1872.97,1864.16,1868.89,2135.648894
2023-07-28 00:00:00+08:00,1868.89,1869.37,1866.5,1867.5,913.369433
2023-07-28 01:00:00+08:00,1867.51,1868.8,1863.2,1866.01,3829.620807
2023-07-28 02:00:00+08:00,1866.01,1867.1,1856.24,1859.47,3808.571297
2023-07-28 03:00:00+08:00,1859.33,1862.6,1855.46,1861.0,5172.609364
2023-07-28 04:00:00+08:00,1861.03,1862.47,1858.43,1858.8,1557.573259
2023-07-28 05:00:00+08:00,1858.81,1861.94,1857.11,1859.19,609.182754
2023-07-28 06:00:00+08:00,1859.29,1862.22,1856.91,1856.91,798.597721
2023-07-28 07:00:00+08:00,1856.86,1861.81,1855.2,1861.45,1019.39618
2023-07-28 08:00:00+08:00,1861.45,1864.92,1861.28,1862.2,753.91172
2023-07-28 09:00:00+08:00,1862.2,1864.91,1860.56,1864.08,701.263995
2023-07-28 10:00:00+08:00,1864.01,1864.52,1860.39,1862.63,600.10057
2023-07-28 11:00:00+08:00,1862.64,1865.23,1860.2,1863.13,721.986271
2023-07-28 12:00:00+08:00,1863.13,1864.99,1861.0,1863.8,1171.724258
2023-07-28 13:00:00+08:00,1863.79,1864.09,1856.8,1858.65,745.080066
2023-07-28 14:00:00+08:00,1858.76,1861.38,1857.24,1860.09,614.4838
2023-07-28 15:00:00+08:00,1860.09,1863.66,1859.25,1859.35,1358.093855
2023-07-28 16:00:00+08:00,1859.35,1863.32,1859.2,1862.77,1000.948913
2023-07-28 17:00:00+08:00,1862.77,1869.0,1861.8,1868.09,1625.896111
2023-07-28 18:00:00+08:00,1868.09,1869.0,1865.9,1866.6,2926.344475
2023-07-28 19:00:00+08:00,1866.61,1868.8,1865.21,1866.75,670.497167
2023-07-28 20:00:00+08:00,1866.76,1873.9,1866.75,1872.26,1366.248743
2023-07-28 21:00:00+08:00,1872.32,1872.99,1868.0,1870.61,1264.479869
2023-07-28 22:00:00+08:00,1870.61,1883.76,1870.61,1878.79,4906.484318
2023-07-28 23:00:00+08:00,1878.8,1881.0,1874.06,1875.31,1486.487137
2023-07-29 00:00:00+08:00,1875.31,1879.75,1873.52,1877.22,1391.839941
2023-07-29 01:00:00+08:00,1877.21,1877.22,1866.34,1871.37,2270.479156
2023-07-29 02:00:00+08:00,1871.37,1876.46,1870.95,1875.81,826.649537
2023-07-29 03:00:00+08:00,1875.81,1876.84,1873.07,1874.04,988.492737
2023-07-29 04:00:00+08:00,1874.03,1876.84,1872.21,1876.51,278.275833
2023-07-29 05:00:00+08:00,1876.51,1877.72,1874.8,1876.49,480.091418
2023-07-29 06:00:00+08:00,1876.48,1877.0,1875.49,1875.84,270.993766
2023-07-29 07:00:00+08:00,1875.85,1876.34,1874.0,1874.0,274.311012
2023-07-29 08:00:00+08:00,1874.0,1877.14,1873.19,1874.72,346.516633
2023-07-29 09:00:00+08:00,1874.72,1877.38,1873.1,1875.86,361.886949
2023-07-29 10:00:00+08:00,1875.86,1876.42,1873.1,1875.25,623.449999
2023-07-29 11:00:00+08:00,1875.25,1875.77,1873.22,1873.61,315.270176
2023-07-29 12:00:00+08:00,1873.62,1877.42,1873.4,1876.31,578.804283
2023-07-29 13:00:00+08:00,1876.31,1876.6,1873.5,1874.8,345.086901
2023-07-29 14:00:00+08:00,1874.81,1874.81,1872.8,1873.93,483.92813
2023-07-29 15:00:00+08:00,1873.94,1874.0,1871.44,1872.1,900.6561
2023-07-29 16:00:00+08:00,1872.1,1873.77,1869.81,1871.9,850.875316
2023-07-29 17:00:00+08:00,1871.68,1873.17,1869.97,1870.85,593.500426
2023-07-29 18:00:00+08:00,1870.85,1871.79,1869.68,1870.49,432.168981
2023-07-29 19:00:00+08:00,1870.49,1873.39,1870.27,1870.6,526.383334
2023-07-29 20:00:00+08:00,1870.6,1874.86,1870.42,1872.53,800.331231
2023-07-29 21:00:00+08:00,1872.54,1875.7,1872.53,1872.99,800.393128
2023-07-29 22:00:00+08:00,1872.99,1874.34,1872.24,1872.62,337.426752
2023-07-29 23:00:00+08:00,1872.63,1873.77,1871.87,1872.69,652.007946
2023-07-30 00:00:00+08:00,1872.69,1873.74,1871.4,1873.74,576.938455
2023-07-30 01:00:00+08:00,1873.73,1878.0,1873.02,1876.8,699.060434
2023-07-30 02:00:00+08:00,1876.81,1877.76,1873.21,1875.0,302.76067
2023-07-30 03:00:00+08:00,1875.01,1879.34,1875.0,1878.19,442.548023
2023-07-30 04:00:00+08:00,1878.19,1886.6,1878.19,1883.99,1809.304051
2023-07-30 05:00:00+08:00,1884.0,1885.58,1880.7,1881.78,472.141018
2023-07-30 06:00:00+08:00,1881.78,1882.78,1879.6,1879.6,343.848021
2023-07-30 07:00:00+08:00,1879.6,1882.18,1879.5,1880.39,500.927677
2023-07-30 08:00:00+08:00,1880.4,1881.66,1878.51,1881.56,676.317385
2023-07-30 09:00:00+08:00,1881.56,1881.6,1877.5,1877.79,669.677377
2023-07-30 10:00:00+08:00,1877.79,1879.09,1877.44,1877.93,630.980486
2023-07-30 11:00:00+08:00,1877.94,1879.28,1877.76,1878.4,481.964946
2023-07-30 12:00:00+08:00,1878.34,1879.5,1878.14,1878.9,407.560805
2023-07-30 13:00:00+08:00,1878.91,1879.27,1876.0,1876.84,617.231367
2023-07-30 14:00:00+08:00,1876.83,1876.84,1873.62,1875.6,1673.236098
2023-07-30 15:00:00+08:00,1875.6,1876.13,1874.01,1875.39,351.404819
2023-07-30 16:00:00+08:00,1875.39,1875.76,1874.29,1875.76,428.15319
2023-07-30 17:00:00+08:00,1875.6,1875.61,1872.69,1873.87,653.228444
2023-07-30 18:00:00+08:00,1873.87,1875.79,1873.0,1874.77,621.514112
2023-07-30 19:00:00+08:00,1874.77,1877.12,1873.62,1876.02,699.480692
2023-07-30 20:00:00+08:00,1876.01,1877.91,1875.11,1877.29,586.858975
2023-07-30 21:00:00+08:00,1877.29,1877.42,1871.6,1873.21,997.58594
2023-07-30 22:00:00+08:00,1873.22,1882.8,1873.21,1880.19,1912.610613
2023-07-30 23:00:00+08:00,1880.19,1885.0,1874.2,1876.37,2642.533677
2023-07-31 00:00:00+08:00,1876.37,1878.89,1873.93,1877.21,698.877328
2023-07-31 01:00:00+08:00,1877.21,1878.8,1874.5,1878.78,457.330441
2023-07-31 02:00:00+08:00,1878.79,1878.79,1876.01,1877.25,394.151033
2023-07-31 03:00:00+08:00,1877.25,1879.16,1858.0,1862.67,8489.56215
2023-07-31 04:00:00+08:00,1862.6,1865.66,1849.0,1865.66,9276.80742
2023-07-31 05:00:00+08:00,1865.65,1865.77,1857.95,1861.45,3670.943989
2023-07-31 06:00:00+08:00,1861.45,1861.74,1855.07,1856.06,1080.573636
2023-07-31 07:00:00+08:00,1856.06,1863.5,1855.78,1861.88,1414.139919
2023-07-31 08:00:00+08:00,1861.9,1877.48,1861.2,1872.8,4191.442555
2023-07-31 09:00:00+08:00,1872.79,1874.6,1868.08,1873.06,979.720595
2023-07-31 10:00:00+08:00,1873.06,1875.55,1870.01,1870.23,660.758516
2023-07-31 11:00:00+08:00,1870.23,1870.92,1867.55,1869.03,1313.560651
2023-07-31 12:00:00+08:00,1869.31,1870.36,1863.37,1863.67,2438.435651
2023-07-31 13:00:00+08:00,1863.62,1865.76,1862.5,1863.91,979.790895
2023-07-31 14:00:00+08:00,1863.91,1867.1,1863.13,1866.84,757.495002
2023-07-31 15:00:00+08:00,1866.95,1868.08,1864.8,1865.23,741.857683
2023-07-31 16:00:00+08:00,1865.23,1869.56,1864.81,1868.69,1438.377976
2023-07-31 17:00:00+08:00,1868.7,1869.19,1865.67,1868.35,680.654179
2023-07-31 18:00:00+08:00,1868.34,1869.99,1867.65,1868.57,456.985792
2023-07-31 19:00:00+08:00,1868.58,1870.02,1867.31,1867.85,515.200911
2023-07-31 20:00:00+08:00,1867.86,1873.48,1867.29,1872.85,920.059219
2023-07-31 21:00:00+08:00,1872.84,1873.3,1863.14,1864.61,2173.52539
